timestamp,nation,action,econ_before,econ_after,allocated_total,units_bought,rule,metrics_json
2025-08-25T23:14:18,Polska,COMBO,198,100,82,1,strategic_combo_KRYZYS_PALIWA,"{""econ"": 198, ""own_units"": 25, ""low_fuel_ratio"": 0.76, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_KRYZYS_PALIWA"", ""allocate_budget"": 138, ""purchase_budget"": 29}"
2025-08-25T23:14:19,Niemcy,ALLOCATE,126,51,75,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 126, ""own_units"": 26, ""low_fuel_ratio"": 0.769, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.3, ""6"": 0.3}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 104, ""avg_fuel"": 0.12, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 102, ""avg_fuel"": 0.25, ""total_units"": 17}}, ""allocations"": {""5"": 38, ""6"": 37}}}"
2025-08-25T23:14:19,Polska,COMBO,176,88,73,1,strategic_combo_KRYZYS_PALIWA,"{""econ"": 176, ""own_units"": 25, ""low_fuel_ratio"": 0.76, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_KRYZYS_PALIWA"", ""allocate_budget"": 123, ""purchase_budget"": 26}"
2025-08-25T23:14:20,Niemcy,ALLOCATE,83,34,49,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 83, ""own_units"": 26, ""low_fuel_ratio"": 0.769, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.3, ""6"": 0.3}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 142, ""avg_fuel"": 0.12, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 139, ""avg_fuel"": 0.25, ""total_units"": 17}}, ""allocations"": {""5"": 25, ""6"": 24}}}"
2025-08-25T23:14:21,Polska,ALLOCATE,127,51,76,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 127, ""own_units"": 25, ""low_fuel_ratio"": 0.76, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""2"": 0.3, ""3"": 0.05}, ""norm"": {""2"": 0.857, ""3"": 0.143}, ""details"": {""2"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 321, ""avg_fuel"": 0.25, ""total_units"": 16}, ""3"": {""baza"": 0.1, ""brak_zaop"": 0.0, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.05, ""unspent"": 70, ""avg_fuel"": 0.05, ""total_units"": 9}}, ""allocations"": {""2"": 66, ""3"": 10}}}"
2025-08-25T23:14:21,Niemcy,ALLOCATE,53,22,31,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 53, ""own_units"": 26, ""low_fuel_ratio"": 0.769, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.3, ""6"": 0.3}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 167, ""avg_fuel"": 0.12, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 163, ""avg_fuel"": 0.25, ""total_units"": 17}}, ""allocations"": {""5"": 16, ""6"": 15}}}"
2025-08-25T23:14:22,Polska,ALLOCATE,80,32,48,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 80, ""own_units"": 25, ""low_fuel_ratio"": 0.76, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""2"": 0.3, ""3"": 0.05}, ""norm"": {""2"": 0.857, ""3"": 0.143}, ""details"": {""2"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 387, ""avg_fuel"": 0.25, ""total_units"": 16}, ""3"": {""baza"": 0.1, ""brak_zaop"": 0.0, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.05, ""unspent"": 80, ""avg_fuel"": 0.05, ""total_units"": 9}}, ""allocations"": {""2"": 42, ""3"": 6}}}"
2025-08-25T23:14:23,Niemcy,ALLOCATE,132,53,79,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 132, ""own_units"": 26, ""low_fuel_ratio"": 0.769, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.3, ""6"": 0.3}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 183, ""avg_fuel"": 0.12, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.4, ""suma"": 0.3, ""unspent"": 178, ""avg_fuel"": 0.25, ""total_units"": 17}}, ""allocations"": {""5"": 40, ""6"": 39}}}"
2025-08-25T23:22:24,Polska,HOLD,47,47,0,0,insufficient_budget,"{""econ"": 47, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""insufficient_budget""}"
2025-08-25T23:22:26,Niemcy,COMBO,75,41,18,1,strategic_combo_ROZWÓJ,"{""econ"": 75, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 30, ""purchase_budget"": 30}"
2025-08-25T23:22:27,Polska,COMBO,82,45,19,1,strategic_combo_ROZWÓJ,"{""econ"": 82, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 32, ""purchase_budget"": 32}"
2025-08-25T23:22:29,Niemcy,COMBO,135,77,32,1,strategic_combo_ROZWÓJ,"{""econ"": 135, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 54, ""purchase_budget"": 54}"
2025-08-25T23:22:30,Polska,COMBO,79,43,18,1,strategic_combo_ROZWÓJ,"{""econ"": 79, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 31, ""purchase_budget"": 31}"
2025-08-25T23:22:32,Niemcy,COMBO,170,104,40,1,strategic_combo_ROZWÓJ,"{""econ"": 170, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 68, ""purchase_budget"": 68}"
2025-08-25T23:22:34,Polska,HOLD,47,47,0,0,insufficient_budget,"{""econ"": 47, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""insufficient_budget""}"
2025-08-25T23:22:36,Niemcy,COMBO,189,100,45,2,strategic_combo_ROZWÓJ,"{""econ"": 189, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 75, ""purchase_budget"": 75}"
2025-08-25T23:22:38,Polska,COMBO,142,77,33,1,strategic_combo_ROZWÓJ,"{""econ"": 142, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 56, ""purchase_budget"": 56}"
2025-08-25T23:22:40,Niemcy,COMBO,193,101,46,2,strategic_combo_ROZWÓJ,"{""econ"": 193, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 77, ""purchase_budget"": 77}"
2025-08-25T23:22:42,Polska,COMBO,135,71,32,1,strategic_combo_ROZWÓJ,"{""econ"": 135, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 54, ""purchase_budget"": 54}"
2025-08-25T23:22:44,Niemcy,COMBO,219,116,52,2,strategic_combo_ROZWÓJ,"{""econ"": 219, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 87, ""purchase_budget"": 87}"
2025-08-25T23:22:46,Polska,COMBO,155,86,37,1,strategic_combo_ROZWÓJ,"{""econ"": 155, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 62, ""purchase_budget"": 62}"
2025-08-25T23:22:48,Niemcy,COMBO,173,91,41,2,strategic_combo_ROZWÓJ,"{""econ"": 173, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 69, ""purchase_budget"": 69}"
2025-08-25T23:22:50,Polska,COMBO,179,97,42,1,strategic_combo_ROZWÓJ,"{""econ"": 179, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 71, ""purchase_budget"": 71}"
2025-08-25T23:22:52,Niemcy,COMBO,202,108,48,2,strategic_combo_ROZWÓJ,"{""econ"": 202, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 80, ""purchase_budget"": 80}"
2025-08-25T23:22:54,Polska,COMBO,105,60,25,1,strategic_combo_ROZWÓJ,"{""econ"": 105, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 42, ""purchase_budget"": 42}"
2025-08-25T23:22:56,Niemcy,COMBO,153,91,36,1,strategic_combo_ROZWÓJ,"{""econ"": 153, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 61, ""purchase_budget"": 61}"
2025-08-25T23:25:57,Polska,COMBO,87,87,0,0,strategic_combo_ROZWÓJ,"{""econ"": 87, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 34, ""purchase_budget"": 34}"
2025-08-25T23:25:58,Niemcy,HOLD,24,24,0,0,econ<MIN_BUY,"{""econ"": 24, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-25T23:25:58,Polska,COMBO,174,174,0,0,strategic_combo_ROZWÓJ,"{""econ"": 174, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 69, ""purchase_budget"": 69}"
2025-08-25T23:25:59,Niemcy,COMBO,124,124,0,0,strategic_combo_ROZWÓJ,"{""econ"": 124, ""own_units"": 26, ""low_fuel_ratio"": 0.115, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 49, ""purchase_budget"": 49}"
2025-08-25T23:30:43,Polska,HOLD,0,0,0,0,econ<MIN_BUY,"{""econ"": 0, ""own_units"": 0, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-25T23:30:44,Niemcy,HOLD,0,0,0,0,econ<MIN_BUY,"{""econ"": 0, ""own_units"": 0, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-25T23:30:44,Polska,HOLD,0,0,0,0,econ<MIN_BUY,"{""econ"": 0, ""own_units"": 0, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-25T23:30:44,Niemcy,HOLD,0,0,0,0,econ<MIN_BUY,"{""econ"": 0, ""own_units"": 0, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-25T23:33:32,Polska,HOLD,0,0,0,0,econ<MIN_BUY,"{""econ"": 0, ""own_units"": 0, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
