timestamp,nation,action,econ_before,econ_after,allocated_total,units_bought,rule,metrics_json
2025-08-26T18:45:55,Niemcy,COMBO,166,101,39,1,strategic_combo_ROZWÓJ,"{""econ"": 166, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 66, ""purchase_budget"": 66}"
2025-08-26T18:45:55,Polska,COMBO,179,97,42,1,strategic_combo_ROZWÓJ,"{""econ"": 179, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 71, ""purchase_budget"": 71}"
2025-08-26T18:45:55,Niemcy,COMBO,198,105,47,2,strategic_combo_ROZWÓJ,"{""econ"": 198, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 79, ""purchase_budget"": 79}"
2025-08-26T18:45:56,Polska,COMBO,143,77,34,1,strategic_combo_ROZWÓJ,"{""econ"": 143, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 57, ""purchase_budget"": 57}"
2025-08-26T18:45:56,Niemcy,COMBO,164,99,39,1,strategic_combo_ROZWÓJ,"{""econ"": 164, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 65, ""purchase_budget"": 65}"
2025-08-26T18:45:56,Polska,COMBO,114,62,27,1,strategic_combo_ROZWÓJ,"{""econ"": 114, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 45, ""purchase_budget"": 45}"
2025-08-26T18:45:56,Niemcy,COMBO,176,92,42,2,strategic_combo_ROZWÓJ,"{""econ"": 176, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 70, ""purchase_budget"": 70}"
2025-08-26T18:45:56,Polska,COMBO,146,80,34,1,strategic_combo_ROZWÓJ,"{""econ"": 146, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 58, ""purchase_budget"": 58}"
2025-08-26T18:45:57,Niemcy,COMBO,137,79,32,1,strategic_combo_ROZWÓJ,"{""econ"": 137, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 54, ""purchase_budget"": 54}"
2025-08-26T18:45:57,Polska,COMBO,132,76,31,1,strategic_combo_ROZWÓJ,"{""econ"": 132, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 52, ""purchase_budget"": 52}"
2025-08-26T18:45:57,Niemcy,COMBO,166,101,39,1,strategic_combo_ROZWÓJ,"{""econ"": 166, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 66, ""purchase_budget"": 66}"
2025-08-26T18:45:57,Polska,COMBO,97,55,22,1,strategic_combo_ROZWÓJ,"{""econ"": 97, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 38, ""purchase_budget"": 38}"
2025-08-26T18:45:57,Niemcy,COMBO,196,104,46,2,strategic_combo_ROZWÓJ,"{""econ"": 196, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 78, ""purchase_budget"": 78}"
2025-08-26T18:55:25,Polska,COMBO,66,36,15,1,strategic_combo_ROZWÓJ,"{""econ"": 66, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 26, ""purchase_budget"": 26}"
2025-08-26T18:55:26,Niemcy,HOLD,26,26,0,0,econ<MIN_BUY,"{""econ"": 26, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-08-26T18:55:28,Polska,COMBO,99,56,23,1,strategic_combo_ROZWÓJ,"{""econ"": 99, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 39, ""purchase_budget"": 39}"
2025-08-26T18:55:28,Niemcy,COMBO,74,41,17,1,strategic_combo_ROZWÓJ,"{""econ"": 74, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 29, ""purchase_budget"": 29}"
2025-08-26T18:55:28,Polska,COMBO,128,73,30,1,strategic_combo_ROZWÓJ,"{""econ"": 128, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 51, ""purchase_budget"": 51}"
2025-08-26T18:55:29,Niemcy,COMBO,146,86,34,1,strategic_combo_ROZWÓJ,"{""econ"": 146, ""own_units"": 26, ""low_fuel_ratio"": 0.192, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 58, ""purchase_budget"": 58}"
2025-08-26T18:55:30,Polska,COMBO,131,75,31,1,strategic_combo_ROZWÓJ,"{""econ"": 131, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 52, ""purchase_budget"": 52}"
2025-08-26T18:55:31,Niemcy,COMBO,140,81,33,1,strategic_combo_ROZWÓJ,"{""econ"": 140, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 56, ""purchase_budget"": 56}"
2025-08-26T18:55:31,Polska,COMBO,77,41,18,1,strategic_combo_ROZWÓJ,"{""econ"": 77, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 30, ""purchase_budget"": 30}"
2025-08-26T18:55:32,Niemcy,COMBO,180,89,75,1,strategic_combo_KRYZYS_PALIWA,"{""econ"": 180, ""own_units"": 26, ""low_fuel_ratio"": 0.269, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_KRYZYS_PALIWA"", ""allocate_budget"": 125, ""purchase_budget"": 27}"
2025-08-26T18:55:34,Polska,COMBO,66,36,15,1,strategic_combo_ROZWÓJ,"{""econ"": 66, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 26, ""purchase_budget"": 26}"
2025-08-26T18:55:34,Niemcy,COMBO,179,95,42,2,strategic_combo_ROZWÓJ,"{""econ"": 179, ""own_units"": 26, ""low_fuel_ratio"": 0.154, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 71, ""purchase_budget"": 71}"
2025-08-26T18:55:36,Polska,HOLD,38,38,0,0,insufficient_budget,"{""econ"": 38, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""insufficient_budget""}"
2025-08-26T18:55:36,Niemcy,COMBO,122,68,28,1,strategic_combo_ROZWÓJ,"{""econ"": 122, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 48, ""purchase_budget"": 48}"
2025-08-26T18:55:37,Polska,COMBO,119,66,28,1,strategic_combo_ROZWÓJ,"{""econ"": 119, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 47, ""purchase_budget"": 47}"
2025-08-26T18:55:37,Niemcy,COMBO,164,99,39,1,strategic_combo_ROZWÓJ,"{""econ"": 164, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 65, ""purchase_budget"": 65}"
2025-08-26T18:55:38,Polska,COMBO,88,47,21,1,strategic_combo_ROZWÓJ,"{""econ"": 88, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 35, ""purchase_budget"": 35}"
2025-08-26T18:55:39,Niemcy,COMBO,170,104,40,1,strategic_combo_ROZWÓJ,"{""econ"": 170, ""own_units"": 26, ""low_fuel_ratio"": 0.038, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 68, ""purchase_budget"": 68}"
2025-08-26T19:08:41,Polska,PURCHASE,56,24,0,1,strategic_purchase_ROZWÓJ,"{""econ"": 56, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_purchase_ROZWÓJ""}"
2025-08-26T19:08:43,Niemcy,COMBO,63,33,15,1,strategic_combo_ROZWÓJ,"{""econ"": 63, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 25, ""purchase_budget"": 25}"
2025-08-26T19:08:44,Polska,PURCHASE,50,25,0,1,strategic_purchase_ROZWÓJ,"{""econ"": 50, ""own_units"": 25, ""low_fuel_ratio"": 0.04, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_purchase_ROZWÓJ""}"
2025-08-26T19:08:45,Niemcy,HOLD,39,39,0,0,insufficient_budget,"{""econ"": 39, ""own_units"": 26, ""low_fuel_ratio"": 0.115, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""insufficient_budget""}"
2025-08-26T19:08:46,Polska,ALLOCATE,52,21,31,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 52, ""own_units"": 25, ""low_fuel_ratio"": 0.56, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""2"": 0.7, ""3"": 0.3}, ""norm"": {""2"": 0.7, ""3"": 0.3}, ""details"": {""2"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.29, ""total_units"": 16}, ""3"": {""baza"": 0.1, ""brak_zaop"": 0.0, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.3, ""unspent"": 0, ""avg_fuel"": 0.23, ""total_units"": 9}}, ""allocations"": {""2"": 22, ""3"": 9}}}"
2025-08-26T19:08:46,Niemcy,ALLOCATE,67,27,40,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 67, ""own_units"": 26, ""low_fuel_ratio"": 0.615, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.7, ""6"": 0.7}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.36, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.24, ""total_units"": 17}}, ""allocations"": {""5"": 20, ""6"": 20}}}"
2025-08-26T19:08:46,Polska,ALLOCATE,102,41,61,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 102, ""own_units"": 25, ""low_fuel_ratio"": 0.52, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""2"": 0.7, ""3"": 0.3}, ""norm"": {""2"": 0.7, ""3"": 0.3}, ""details"": {""2"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.27, ""total_units"": 16}, ""3"": {""baza"": 0.1, ""brak_zaop"": 0.0, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.3, ""unspent"": 0, ""avg_fuel"": 0.3, ""total_units"": 9}}, ""allocations"": {""2"": 43, ""3"": 18}}}"
2025-08-26T19:08:47,Niemcy,ALLOCATE,108,44,64,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 108, ""own_units"": 26, ""low_fuel_ratio"": 0.5, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""5"": 0.7, ""6"": 0.7}, ""norm"": {""5"": 0.5, ""6"": 0.5}, ""details"": {""5"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.41, ""total_units"": 9}, ""6"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.28, ""total_units"": 17}}, ""allocations"": {""5"": 32, ""6"": 32}}}"
2025-08-26T19:08:48,Polska,ALLOCATE,63,26,37,0,strategic_allocate_KRYZYS_PALIWA,"{""econ"": 63, ""own_units"": 25, ""low_fuel_ratio"": 0.44, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.7, ""purchase"": 0.15}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_allocate_KRYZYS_PALIWA"", ""allocation_weights"": {""raw"": {""2"": 0.7, ""3"": 0.3}, ""norm"": {""2"": 0.7, ""3"": 0.3}, ""details"": {""2"": {""baza"": 0.1, ""brak_zaop"": 0.4, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.7, ""unspent"": 0, ""avg_fuel"": 0.38, ""total_units"": 16}, ""3"": {""baza"": 0.1, ""brak_zaop"": 0.0, ""brak_art"": 0.0, ""niskie_paliwo"": 0.2, ""malo_jednostek"": 0.0, ""kara_niewydane"": 0.0, ""suma"": 0.3, ""unspent"": 0, ""avg_fuel"": 0.32, ""total_units"": 9}}, ""allocations"": {""2"": 26, ""3"": 11}}}"
